row	tc_id	setting	alias_status	path_now	path_proposed	control_proposed	proxi_now	proxi_proposed	flags
387	(F 欄空)	Traffic Sign Assist Offset - NAFTA Setting	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > Traffic Sign Assist Offset	-/+ selector with value in middle "0-10 (mph)" / "0-15 (kph)"		PROXI (Traffic_Sign_Recognition_Menu = 1 (Present) ; PROXI Else If (Traffic_Sign_Recognition_Menu = ? (Present)	ALIAS_MANUAL;PATH_ABSENT;RAW_MISSING｜分支 (2) 总控表 No.241
388	(F 欄空)	Traffic Sign Assist Offset - NAFTA Setting	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > Traffic Sign Assist Offset	-/+ selector with value in middle "0-10 (mph)" / "0-15 (kph)"		PROXI (Traffic_Sign_Recognition_Menu = 1 (Present) ; PROXI Else If (Traffic_Sign_Recognition_Menu = ? (Present)	ALIAS_MANUAL;PATH_ABSENT;RAW_MISSING｜分支 (2) 总控表 No.241
389	(F 欄空)	Traffic Sign Assist Offset - NAFTA Setting	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > Traffic Sign Assist Offset	-/+ selector with value in middle "0-10 (mph)" / "0-15 (kph)"		PROXI (Traffic_Sign_Recognition_Menu = 1 (Present) ; PROXI Else If (Traffic_Sign_Recognition_Menu = ? (Present)	ALIAS_MANUAL;PATH_ABSENT;RAW_MISSING｜分支 (2) 总控表 No.241
390	(F 欄空)	Traffic Sign Assist Offset - NAFTA Setting	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > Traffic Sign Assist Offset	-/+ selector with value in middle "0-10 (mph)" / "0-15 (kph)"		PROXI (Traffic_Sign_Recognition_Menu = 1 (Present) ; PROXI Else If (Traffic_Sign_Recognition_Menu = ? (Present)	ALIAS_MANUAL;PATH_ABSENT;RAW_MISSING｜分支 (2) 总控表 No.241
391	(F 欄空)	Traffic Sign Assist Offset - NAFTA Setting	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > Traffic Sign Assist Offset	-/+ selector with value in middle "0-10 (mph)" / "0-15 (kph)"		PROXI (Traffic_Sign_Recognition_Menu = 1 (Present) ; PROXI Else If (Traffic_Sign_Recognition_Menu = ? (Present)	ALIAS_MANUAL;PATH_ABSENT;RAW_MISSING｜分支 (2) 总控表 No.241
392	(F 欄空)	Traffic Sign Assist Offset - NAFTA Setting	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > Traffic Sign Assist Offset	-/+ selector with value in middle "0-10 (mph)" / "0-15 (kph)"		PROXI (Traffic_Sign_Recognition_Menu = 1 (Present) ; PROXI Else If (Traffic_Sign_Recognition_Menu = ? (Present)	ALIAS_MANUAL;PATH_ABSENT;RAW_MISSING｜分支 (2) 总控表 No.241
393	(F 欄空)	Traffic Sign Assist Offset - NAFTA Setting	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > Traffic Sign Assist Offset	-/+ selector with value in middle "0-10 (mph)" / "0-15 (kph)"		PROXI (Traffic_Sign_Recognition_Menu = 1 (Present) ; PROXI Else If (Traffic_Sign_Recognition_Menu = ? (Present)	ALIAS_MANUAL;PATH_ABSENT;RAW_MISSING｜分支 (2) 总控表 No.241
394	(F 欄空)	Traffic Sign Assist Offset - NAFTA Setting	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > Traffic Sign Assist Offset	-/+ selector with value in middle "0-10 (mph)" / "0-15 (kph)"		PROXI (Traffic_Sign_Recognition_Menu = 1 (Present) ; PROXI Else If (Traffic_Sign_Recognition_Menu = ? (Present)	ALIAS_MANUAL;PATH_ABSENT;RAW_MISSING｜分支 (2) 总控表 No.241
395	(F 欄空)	Traffic Sign Assist Offset - NAFTA Setting	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > Traffic Sign Assist Offset	-/+ selector with value in middle "0-10 (mph)" / "0-15 (kph)"		PROXI (Traffic_Sign_Recognition_Menu = 1 (Present) ; PROXI Else If (Traffic_Sign_Recognition_Menu = ? (Present)	ALIAS_MANUAL;PATH_ABSENT;RAW_MISSING｜分支 (2) 总控表 No.241
396	(F 欄空)	Traffic Sign Assist Offset - NAFTA Setting	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > Traffic Sign Assist Offset	-/+ selector with value in middle "0-10 (mph)" / "0-15 (kph)"		PROXI (Traffic_Sign_Recognition_Menu = 1 (Present) ; PROXI Else If (Traffic_Sign_Recognition_Menu = ? (Present)	ALIAS_MANUAL;PATH_ABSENT;RAW_MISSING｜分支 (2) 总控表 No.241
397	(F 欄空)	Traffic Sign Assist Offset - NAFTA Setting	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > Traffic Sign Assist Offset	-/+ selector with value in middle "0-10 (mph)" / "0-15 (kph)"		PROXI (Traffic_Sign_Recognition_Menu = 1 (Present) ; PROXI Else If (Traffic_Sign_Recognition_Menu = ? (Present)	ALIAS_MANUAL;PATH_ABSENT;RAW_MISSING｜分支 (2) 总控表 No.241
398	(F 欄空)	Traffic Sign Assist Offset - NAFTA Setting	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > Traffic Sign Assist Offset	-/+ selector with value in middle "0-10 (mph)" / "0-15 (kph)"		PROXI (Traffic_Sign_Recognition_Menu = 1 (Present) ; PROXI Else If (Traffic_Sign_Recognition_Menu = ? (Present)	ALIAS_MANUAL;PATH_ABSENT;RAW_MISSING｜分支 (2) 总控表 No.241
399	(F 欄空)	Traffic Sign Assist Offset - NAFTA Setting	manual		Settings > Safety & Driving Assistance > Traffic Sign Assist Offset	-/+ selector with value in middle "0-10 (mph)" / "0-15 (kph)"		PROXI (Traffic_Sign_Recognition_Menu = 1 (Present) ; PROXI Else If (Traffic_Sign_Recognition_Menu = ? (Present)	ALIAS_MANUAL;PATH_ABSENT;RAW_MISSING｜分支 (2) 总控表 No.241
400	(F 欄空)	Traffic Sign Assist Offset - non-NAFTA Setting	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Traffic_Sign_Recognition_Menu$ is set to "Present"	PROXI Traffic_Sign_Recognition_Menu = 1 (Present)	NON_NAFTA;PATH_ABSENT｜分支 (1) 形制改寫
401	(F 欄空)	Traffic Sign Assist Offset - non-NAFTA Setting	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Traffic_Sign_Recognition_Menu$ is set to "Absent"	PROXI Traffic_Sign_Recognition_Menu = 0 (Absent)｜負向 TC 依 §4 取 Absent	NON_NAFTA;PATH_ABSENT｜分支 (1) 形制改寫
402	(F 欄空)	Traffic Sign Assist Offset - non-NAFTA Setting	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;NON_NAFTA;PATH_ABSENT｜分支 (4) 別名未解
403	(F 欄空)	Traffic Sign Assist Offset - non-NAFTA Setting	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;NON_NAFTA;PATH_ABSENT｜分支 (4) 別名未解
404	(F 欄空)	Traffic Sign Assist Offset - non-NAFTA Setting	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;NON_NAFTA;PATH_ABSENT｜分支 (4) 別名未解
405	(F 欄空)	Traffic Sign Assist Offset - non-NAFTA Setting	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;NON_NAFTA;PATH_ABSENT｜分支 (4) 別名未解
406	(F 欄空)	Traffic Sign Assist Offset - non-NAFTA Setting	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;NON_NAFTA;PATH_ABSENT｜分支 (4) 別名未解
407	(F 欄空)	Traffic Sign Assist Offset - non-NAFTA Setting	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;NON_NAFTA;PATH_ABSENT｜分支 (4) 別名未解
408	(F 欄空)	Traffic Sign Assist Offset - non-NAFTA Setting	UNRESOLVED						ALIAS_UNRESOLVED;NON_NAFTA;PATH_ABSENT｜分支 (4) 別名未解
409	(F 欄空)	Traffic Sign Assist Offset - non-NAFTA Setting	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;NON_NAFTA;PATH_ABSENT｜分支 (4) 別名未解
410	(F 欄空)	Traffic Sign Assist Offset - non-NAFTA Setting	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;NON_NAFTA;PATH_ABSENT｜分支 (4) 別名未解
411	(F 欄空)	Traffic Sign Assist Offset - non-NAFTA Setting	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;NON_NAFTA;PATH_ABSENT｜分支 (4) 別名未解
412	(F 欄空)	Traffic Sign Assist Offset - non-NAFTA Setting	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;NON_NAFTA;PATH_ABSENT｜分支 (4) 別名未解
413	(F 欄空)	Traffic Sign Assist Offset - non-NAFTA Setting	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;NON_NAFTA;PATH_ABSENT｜分支 (4) 別名未解
414	(F 欄空)	Traffic Sign Assist Offset - non-NAFTA Setting	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;NON_NAFTA;PATH_ABSENT｜分支 (4) 別名未解
415	(F 欄空)	Traffic Sign Assist Offset - non-NAFTA Setting	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;NON_NAFTA;PATH_ABSENT｜分支 (4) 別名未解
416	(F 欄空)	Traffic Sign Assist Offset - non-NAFTA Setting	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;NON_NAFTA;PATH_ABSENT｜分支 (4) 別名未解
417	(F 欄空)	Traffic Sign Assist Offset - non-NAFTA Setting	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;NON_NAFTA;PATH_ABSENT｜分支 (4) 別名未解
418	(F 欄空)	Traffic Sign Assist Offset - non-NAFTA Setting	UNRESOLVED						ALIAS_UNRESOLVED;NON_NAFTA;PATH_ABSENT｜分支 (4) 別名未解
419	(F 欄空)	Warnings for Low Fuel Inverter Shutdown - Visual Warning	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $INVM_LIN_Module$ is set to "Absent"	PROXI INVM_LIN_Module = 0 (Absent)｜負向 TC 依 §4 取 Absent	PATH_ABSENT｜分支 (1) 形制改寫
420	(F 欄空)	Warnings for Low Fuel Inverter Shutdown - Visual Warning	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $INVM_LIN_Module$ is set to "Present"	PROXI INVM_LIN_Module = 1 (Present)	PATH_ABSENT｜分支 (1) 形制改寫
421	(F 欄空)	Warnings for Low Fuel Inverter Shutdown - Visual Warning	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
422	(F 欄空)	Warnings for Low Fuel Inverter Shutdown - Visual Warning	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
423	(F 欄空)	Warnings for Low Fuel Inverter Shutdown - Visual Warning	UNRESOLVED						ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
424	(F 欄空)	Warnings for Low Fuel Inverter Shutdown - Audible Warning	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $INVM_LIN_Module$ is set to "Absent"	PROXI INVM_LIN_Module = 0 (Absent)｜負向 TC 依 §4 取 Absent	PATH_ABSENT｜分支 (1) 形制改寫
425	(F 欄空)	Warnings for Low Fuel Inverter Shutdown - Audible Warning	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $INVM_LIN_Module$ is set to "Present"	PROXI INVM_LIN_Module = 1 (Present)	PATH_ABSENT｜分支 (1) 形制改寫
426	(F 欄空)	Warnings for Low Fuel Inverter Shutdown - Audible Warning	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
427	(F 欄空)	Warnings for Low Fuel Inverter Shutdown - Audible Warning	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
428	(F 欄空)	Warnings for Low Fuel Inverter Shutdown - Audible Warning	UNRESOLVED						ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
429	(F 欄空)	Enhanced Display Synchronization	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $SRT$ is set to "Absent"	PROXI SRT = 0 (Absent)｜負向 TC 依 §4 取 Absent	PATH_ABSENT｜分支 (1) 形制改寫
430	(F 欄空)	Enhanced Display Synchronization	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $SRT$ is set to "Present"	PROXI SRT = 1 (Present)	PATH_ABSENT｜分支 (1) 形制改寫
431	(F 欄空)	Enhanced Display Synchronization	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
432	(F 欄空)	Enhanced Display Synchronization	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
433	(F 欄空)	Enhanced Display Synchronization	UNRESOLVED						ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
434	(F 欄空)	Enhanced Display Synchronization	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
435	(F 欄空)	CHMSL CAMERA DYNAMIC CENTERLINE	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Camera > Cargo Camera Dynamic Centerline	On/Off Checkbox	PROXI $Digital_CHMSL_Camera_Prsnt$ is set to "Absent"	PROXI Digital_CHMSL_Camera_Prsnt = 0 (Absent)｜負向 TC 依 §4 取 Absent	ALIAS_MANUAL;PATH_ABSENT｜分支 (1) 形制改寫
436	(F 欄空)	CHMSL CAMERA DYNAMIC CENTERLINE	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Camera > Cargo Camera Dynamic Centerline	On/Off Checkbox	PROXI $Digital_CHMSL_Camera_Prsnt$ is set to "Present"	PROXI Digital_CHMSL_Camera_Prsnt = 1 (Present)	ALIAS_MANUAL;PATH_ABSENT｜分支 (1) 形制改寫
437	(F 欄空)	Max Power Level	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Hybrid_Type$ is set to "Range Electric Paradigm Breaker (REPB)"	PROXI Hybrid_Type = 6 (Range Electric Paradigm Breaker (REPB))	PATH_ABSENT｜分支 (1) 形制改寫
438	(F 欄空)	Max Power Level	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
439	(F 欄空)	Max Power Level	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
440	(F 欄空)	Max Power Level	UNRESOLVED						ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
441	(F 欄空)	Time and Date Settings	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）					ALIAS_UNRESOLVED;PATH_ABSENT｜分支 (4) 別名未解
442	(F 欄空)	Time and Date Settings	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $NAV_Presence$ is set to "Absend"	PROXI NAV_Presence = 0 (Absent)｜負向 TC 依 §4 取 Absent	PATH_ABSENT;RAW_MISSING｜分支 (1) 形制改寫
443	(F 欄空)	Time and Date Settings	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $NAV_Presence$ is set to "Present"	PROXI NAV_Presence = 1 (Present)	PATH_ABSENT｜分支 (1) 形制改寫
444	(F 欄空)	Hour Mode	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Clock > Time Format	2 radio buttons "12 hrs" / "24 hrs"		PENDING: DR（未取號，依審閱 §2.2：未送出前不佔號）	ALIAS_MANUAL;NO_FIP_ROW;PATH_ABSENT;PROXI_PENDING｜分支 (3) 二來源皆空
445	(F 欄空)	Auto Door Locks	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Doors & Locks > Auto Door Locks	On/Off Checkbox	PROXI $Auto_Close_Menu$ is set to "Absent"	PROXI Auto_Close_Menu = ? (Absent)｜RAW_MISSING：Auto_Close_Menu 無 Absent 標籤；負向 TC 依 §4 取 Absent	PATH_ABSENT;RAW_MISSING｜分支 (1) 形制改寫
446	(F 欄空)	Auto Door Locks	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Doors & Locks > Auto Door Locks	On/Off Checkbox	PROXI $Auto_Close_Menu$ is set to "Present"	PROXI Auto_Close_Menu = ? (Present)	PATH_ABSENT;RAW_MISSING｜分支 (1) 形制改寫
447	(F 欄空)	Distance Unit	exact	（無逐層路徑：Open the Vehicle Settings menu）					FIP_ALWAYS_ON;PATH_ABSENT｜分支 (2d) FIP 常數，無條件可加
448	(F 欄空)	Speed Unit	exact	（無逐層路徑：Open the Vehicle Settings menu）					FIP_ALWAYS_ON;PATH_ABSENT｜分支 (2d) FIP 常數，無條件可加
449	(F 欄空)	Consumption Unit	exact	（無逐層路徑：Open the Vehicle Settings menu）					FIP_ALWAYS_ON;PATH_ABSENT｜分支 (2d) FIP 常數，無條件可加
450	(F 欄空)	Unit Energy	UNRESOLVED	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Hybrid_Type$ is set to "Fuel Cell Electric Vehicle"	PROXI Hybrid_Type = 7 (Fuel Cell Electric Vehicle (FCEV))	PATH_ABSENT｜分支 (1) 形制改寫
451	(F 欄空)	Temperature Unit	exact	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $External_Temperature_Sensor$ is set to "Absent"	PROXI External_Temperature_Sensor = 0 (Absent)｜負向 TC 依 §4 取 Absent	PATH_ABSENT｜分支 (1) 形制改寫
452	(F 欄空)	Temperature Unit	exact	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $External_Temperature_Sensor$ is set to "Present"	PROXI External_Temperature_Sensor = 1 (Present)	PATH_ABSENT｜分支 (1) 形制改寫
453	(F 欄空)	Surround View Camera Delay	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Camera > Surround View Camera Delay	On/Off Checkbox	PROXI $SVC_SK_PRSNT (Surround_View_Camera)$ is set to "Absent"	PROXI SVC_SK_PRSNT (Surround_View_Camera) = ? (Absent)｜RAW_MISSING：SVC_SK_PRSNT (Surround_View_Camera) 無 Absent 標籤；負向 TC 依 §4 取 Absent	PATH_ABSENT;RAW_MISSING｜分支 (1) 形制改寫
454	(F 欄空)	Surround View Camera Delay	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Camera > Surround View Camera Delay	On/Off Checkbox	PROXI $SVC_SK_PRSNT (Surround_View_Camera)$ is set to "Present"	PROXI SVC_SK_PRSNT (Surround_View_Camera) = ? (Present)	PATH_ABSENT;RAW_MISSING｜分支 (1) 形制改寫
455	(F 欄空)	Surround View Camera Guidelines	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Camera > Surround View Camera Guidelines	On/Off Checkbox	PROXI $SVC_SK_PRSNT (Surround_View_Camera)$ is set to "Absent"	PROXI SVC_SK_PRSNT (Surround_View_Camera) = ? (Absent)｜RAW_MISSING：SVC_SK_PRSNT (Surround_View_Camera) 無 Absent 標籤；負向 TC 依 §4 取 Absent	PATH_ABSENT;RAW_MISSING｜分支 (1) 形制改寫
456	(F 欄空)	Surround View Camera Guidelines	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Camera > Surround View Camera Guidelines	On/Off Checkbox	PROXI $SVC_SK_PRSNT (Surround_View_Camera)$ is set to "Present"	PROXI SVC_SK_PRSNT (Surround_View_Camera) = ? (Present)	PATH_ABSENT;RAW_MISSING｜分支 (1) 形制改寫
457	(F 欄空)	Turn Signal Activated Blind Spot Camera View	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Camera > Turn Signal Activated Blind Spot View	On/Off Checkbox	PROXI $Turn_Signal_Camera_View$ is set to "Absent"	PROXI Turn_Signal_Camera_View = 0 (Absent)	ALIAS_MANUAL;PATH_ABSENT｜分支 (1) 形制改寫
458	(F 欄空)	Turn Signal Activated Blind Spot Camera View	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Camera > Turn Signal Activated Blind Spot View	On/Off Checkbox	PROXI $Turn_Signal_Camera_View$ is set to "Present"	PROXI Turn_Signal_Camera_View = 0 (Absent)｜負向 TC 依 §4 取 Absent	ALIAS_MANUAL;PATH_ABSENT｜分支 (1) 形制改寫
459	(F 欄空)	Turn Signal Activated Blind Spot Camera View with Trailer Option	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Camera > Turn Signal Activated Blind Spot View	3 radio buttons "Off" / "On" / "Only with Trailer"	PROXI $Turn_Signal_Camera_View$ is set to "Absent"	PROXI Turn_Signal_Camera_View = 0 (Absent)｜負向 TC 依 §4 取 Absent	ALIAS_MANUAL;PATH_ABSENT｜分支 (1) 形制改寫
460	(F 欄空)	Turn Signal Activated Blind Spot Camera View with Trailer Option	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Camera > Turn Signal Activated Blind Spot View	3 radio buttons "Off" / "On" / "Only with Trailer"	PROXI $Turn_Signal_Camera_View$ is set to "Present"	PROXI Turn_Signal_Camera_View = 1 (Present)	ALIAS_MANUAL;PATH_ABSENT｜分支 (1) 形制改寫
461	(F 欄空)	ParkSense Based Camera Activation	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > ParkSense Front Camera Activation	On/Off Checkbox	PROXI $Parksense_Camera_View$ is set to "Absent"	PROXI Parksense_Camera_View = 0 (Absent)｜負向 TC 依 §4 取 Absent	ALIAS_MANUAL;PATH_ABSENT｜分支 (1) 形制改寫
462	(F 欄空)	ParkSense Based Camera Activation	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > ParkSense Front Camera Activation	On/Off Checkbox	PROXI $Parksense_Camera_View$ is set to "Present"	PROXI Parksense_Camera_View = 1 (Present)	ALIAS_MANUAL;PATH_ABSENT｜分支 (1) 形制改寫
463	(F 欄空)	Park Sense	manual	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $CAN Node 24 (PAM/CVADAS)$ is set to "Absent"	PROXI CAN Node 24 (PAM/CVADAS) = ? (Absent)｜RAW_MISSING：CAN Node 24 (PAM/CVADAS) 無 Absent 標籤；負向 TC 依 §4 取 Absent	PATH_ABSENT｜分支 (1) 形制改寫
464	(F 欄空)	Park Sense	manual	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $CAN Node 24 (PAM/CVADAS)$ is set to "Present"	PROXI CAN Node 24 (PAM/CVADAS) = 1 (Present)	PATH_ABSENT｜分支 (1) 形制改寫
465	(F 欄空)	Suspension Auto Entry or Exit	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Suspension > Auto Entry/Exit Suspension	On/Off Checkbox	PROXI $CAN Node 27 (ASM or ASCM)$ is set to "Absent"	PROXI CAN Node 27 (ASM or ASCM) = ? (Absent)｜RAW_MISSING：CAN Node 27 (ASM or ASCM) 無 Absent 標籤；負向 TC 依 §4 取 Absent	ALIAS_MANUAL;PATH_ABSENT｜分支 (1) 形制改寫
466	(F 欄空)	Suspension Auto Entry or Exit	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Suspension > Auto Entry/Exit Suspension	On/Off Checkbox	PROXI $CAN Node 27 (ASM or ASCM)$ is set to "Present"	PROXI CAN Node 27 (ASM or ASCM) = 1 (Present)	ALIAS_MANUAL;PATH_ABSENT｜分支 (1) 形制改寫
